,customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sale_price_after_promo,discountUsed,cluster
4550,BBID_20485143,1975-06-29,female,MADHYA PRADESH,452001.0,2015-12-06,2655,BB-INDORE-MALHAR MEGA MALL,6,22925,NONPROMO,no_promo,108100308,CUCUMBER GREEN LOOSE,13.76,BBProfitClub,1
4551,BBID_20485145,1949-07-25,male,MADHYA PRADESH,452010.0,2015-12-02,2655,BB-INDORE-MALHAR MEGA MALL,11,17152,NONPROMO,no_promo,108100294,Carrot English Loose,20.59,BBProfitClub,1
4552,BBID_20485153,1977-06-23,male,PUNJAB,143001.0,2016-01-26,2615,BB-AMRITSAR-TRILIUM MALL,10,18461,NONPROMO,no_promo,300960505,MCCAIN FROZEN SNACKS SMILES PP 750g,165.0,BBProfitClub,1
4553,BBID_20485158,1957-10-31,male,PUNJAB,141010.0,2016-08-14,3692,BB-LUDHIANA-FEROZEPUR-MF,11,48200,NONPROMO,no_promo,300680079,SUNFEAST BIS DARK FANTASY CHOCO FILS 75g,30.0,BBProfitClub,1
4554,BBID_20485173,1987-06-26,female,MADHYA PRADESH,452001.0,2017-06-04,2655,BB-INDORE-MALHAR MEGA MALL,8,92992,NONPROMO,no_promo,1000031858,PATANJALI BIS MARIE PP 120g,48.0,"BBProfitClub,Payback",2
4555,BBID_20485195,1956-04-05,male,PUNJAB,143001.0,2017-04-30,2615,BB-AMRITSAR-TRILIUM MALL,8,73060,0001282526,IZ 5 %DIS REG SOYA CHUNKS,108029660,NUTRELA SOYA MINI CHUNKS BX 200g,38.0,BBProfitClub,2
4556,BBID_20485197,1978-10-17,female,PUNJAB,143001.0,2016-09-04,2615,BB-AMRITSAR-TRILIUM MALL,8,46571,NONPROMO,no_promo,300996624,FLAIR STUDIO GEL PEN 5Pcs,40.0,BBProfitClub,1
4557,BBID_20485203,1982-03-01,male,MADHYA PRADESH,452001.0,2015-08-09,2655,BB-INDORE-MALHAR MEGA MALL,6,539,0000963058,AZ 50 RSOFF Brown Helth Drink VISTEX EXC,1000018686,BOURNVITA HLTHDRINK 5STAR MAGIC JR 1Kg,325.0,BBProfitClub,1
4558,BBID_20485214,1976-02-23,male,PUNJAB,143001.0,2016-04-01,2615,BB-AMRITSAR-TRILIUM MALL,1,27939,5015,Ex150,300600437,GH PREMIUM SUJI RAVA 1Kg,37.24,BBProfitClub,1
4559,BBID_20485214,1976-02-23,male,PUNJAB,143001.0,2016-03-06,2615,BB-AMRITSAR-TRILIUM MALL,8,19407,NONPROMO,no_promo,108018730,AMUL BUTTER 500G,195.0,BBProfitClub,1
4560,BBID_20485229,1979-07-30,male,MADHYA PRADESH,452010.0,2017-03-28,2655,BB-INDORE-MALHAR MEGA MALL,8,81451,NONPROMO,no_promo,1000573203,PATANJALI TPASTE DANT KANTI ADVANCE 100g,88.0,"BBProfitClub,Payback",2
4561,BBID_20485249,1975-05-19,male,PUNJAB,143001.0,2015-11-22,2615,BB-AMRITSAR-TRILIUM MALL,12,11244,NONPROMO,no_promo,830009184,SG-22012AB LEARN FUN PUZZLE,225.0,"BBProfitClub,Payback",1
4562,BBID_20485270,1953-09-03,female,MADHYA PRADESH,452001.0,2017-01-13,2906,BB-INDORE-TREASURE ISLAND,8,35415,0001230014,AZ TS1 GET 10 %DIS REG UTENSIL SCRUBERS,300737892,Kitchen Scrubber Green 2pcs Combi pack,106.2,BBProfitClub,2
4563,BBID_20485277,1986-01-01,female,MADHYA PRADESH,452010.0,2017-05-21,2655,BB-INDORE-MALHAR MEGA MALL,5,87777,NONPROMO,no_promo,1000539061,ROASTED POHA LOOSE,23.2,BBProfitClub,2
4564,BBID_20485279,1980-12-14,female,PUNJAB,140603.0,2016-11-16,3692,BB-LUDHIANA-FEROZEPUR-MF,9,38811,NONPROMO,no_promo,1000505677,PH GREEN CARDAMOM JAR 90g,199.0,BBProfitClub,2
4565,BBID_20485309,1978-01-10,male,MADHYA PRADESH,452001.0,2017-06-04,2906,BB-INDORE-TREASURE ISLAND,5,62215,NONPROMO,no_promo,300942704,RIN DET BAR 4*250g,65.0,BBProfitClub,2
4566,BBID_20485319,1961-08-27,female,DELHI,110070.0,2015-08-16,2655,BB-INDORE-MALHAR MEGA MALL,9,2266,NONPROMO,no_promo,300025972,287 TOILEX WITH SQUARE CONTAINER,175.0,BBProfitClub,1
4567,BBID_20485319,1961-08-27,female,DELHI,110070.0,2016-04-01,2655,BB-INDORE-MALHAR MEGA MALL,9,33887,NONPROMO,no_promo,108100302,COCONUT HUSK LARGE,26.26,BBProfitClub,1
4568,BBID_20485320,1961-08-27,female,DELHI,110070.0,2016-06-05,2655,BB-INDORE-MALHAR MEGA MALL,4,63440,NONPROMO,no_promo,300070102,LADYFINGER LOOSE,16.82,"BBProfitClub,Payback",1
4569,BBID_20485320,1961-08-27,female,DELHI,110070.0,2015-10-02,2655,BB-INDORE-MALHAR MEGA MALL,14,5939,NONPROMO,no_promo,300653597,CRMT ALUMINIUM FOIL 9MTR PACK OF 5,220.0,"BBProfitClub,Payback",1
4570,BBID_20485331,1973-08-13,male,PUNJAB,141007.0,2016-01-24,3692,BB-LUDHIANA-FEROZEPUR-MF,5,17579,NONPROMO,no_promo,300111517,POTATO LOOSE,62.42,BBProfitClub,1
4571,BBID_20485331,1973-08-13,male,PUNJAB,141007.0,2016-01-24,3692,BB-LUDHIANA-FEROZEPUR-MF,5,17579,0001079923,JB 15 % OFF J&J BABY SHMP NO MORE T HPC,108011270,J&J BABY TALC BLOSSOM POW 200g,84.15,BBProfitClub,1
4572,BBID_20485354,1971-10-18,male,MADHYA PRADESH,452010.0,2016-10-07,2906,BB-INDORE-TREASURE ISLAND,4,25434,NONPROMO,no_promo,1000058092,DNU,76.0,BBProfitClub,2
4573,BBID_20485366,1960-09-16,female,PUNJAB,143001.0,2016-05-03,2615,BB-AMRITSAR-TRILIUM MALL,9,31709,0001127814,MDHO 10.0 Rs OFF Veg Powdered Soups,108026497,KNORR SOUP CLASSIC THICK TOMATO 53g,80.0,BBProfitClub,1
4574,BBID_20485368,1975-08-17,male,MADHYA PRADESH,452001.0,2016-04-10,2655,BB-INDORE-MALHAR MEGA MALL,12,35264,NONPROMO,no_promo,108100328,GINGER,20.95,BBProfitClub,1
4575,BBID_20485368,1975-08-17,male,MADHYA PRADESH,452001.0,2016-10-11,2655,BB-INDORE-MALHAR MEGA MALL,4,97102,NONPROMO,no_promo,108100312,CURRY LEAVES,5.03,BBProfitClub,2
4576,BBID_20485368,1975-08-17,male,MADHYA PRADESH,452001.0,2016-01-10,2655,BB-INDORE-MALHAR MEGA MALL,14,17537,0001072307,AZ SHOP 3000 & GET 300 RS OFF BBPC CARD,300942698,GH POW SPICE CORIANDER PP 200g,43.63,BBProfitClub,1
4577,BBID_20485376,1945-11-01,male,MADHYA PRADESH,452001.0,2017-04-02,2655,BB-INDORE-MALHAR MEGA MALL,8,82285,NONPROMO,no_promo,108010536,HIMALAYA GENTLE EXFOL APRICOT SCRUB 50G,70.0,"BBProfitClub,Payback",2
4578,BBID_20485382,1972-03-25,female,MAHARASHTRA,400061.0,2017-04-02,2906,BB-INDORE-TREASURE ISLAND,6,54504,NONPROMO,no_promo,1000615859,02000330PS LB SL 180P Pk Of 6,240.0,BBProfitClub,2
4579,BBID_20485391,1976-04-05,male,MADHYA PRADESH,452010.0,2016-06-12,2655,BB-INDORE-MALHAR MEGA MALL,8,51672,NONPROMO,no_promo,300827022,CHINGS OTH MIX MNCHRN MIRACL MSL 20g,20.0,"BBProfitClub,Payback",1
4580,BBID_20485394,1960-01-02,female,PUNJAB,141001.0,2016-05-15,3692,BB-LUDHIANA-FEROZEPUR-MF,1,32407,0001121688,INZ SHOP FOR 999 GET 100 RS OF CMS NZ EX,300984151,TTRT COOKIE BUTTER 300g,62.58,"BBProfitClub,Payback",1
4581,BBID_20485401,1948-03-11,male,MADHYA PRADESH,452001.0,2017-06-04,2655,BB-INDORE-MALHAR MEGA MALL,6,31361,NONPROMO,no_promo,1000656263002,"PBTS-0170-CG 9-A-RF-HS, 3-4, LIGHT CORAL",169.0,BBProfitClub,2
4582,BBID_20485442,1965-02-03,female,PUNJAB,143001.0,2017-02-01,2615,BB-AMRITSAR-TRILIUM MALL,12,78379,NONPROMO,no_promo,108100273,Gooseberry Loose,6.83,"BBProfitClub,Payback",2
4583,BBID_20485449,1970-06-27,male,PUNJAB,143001.0,2016-02-07,2615,BB-AMRITSAR-TRILIUM MALL,12,21573,NONPROMO,no_promo,108010686,HIT SPRAY MOSQUITO & FLIES 400m,330.0,BBProfitClub,1
4584,BBID_20485456,1970-04-14,male,MADHYA PRADESH,452001.0,2016-11-27,2906,BB-INDORE-TREASURE ISLAND,4,39764,0001213777,IZ 5 %DIS MIX LOB,108000569,GH DAILY OTH PULSE CHANA DAL PREM 1kg,138.7,BBProfitClub,2
4585,BBID_20485464,1983-01-14,male,PUNJAB,143001.0,2015-12-02,2615,BB-AMRITSAR-TRILIUM MALL,11,12320,NONPROMO,no_promo,300577985,TIDE DET POW PLUS JASMIN ROSE 4Kg,382.0,BBProfitClub,1
4586,BBID_20485464,1983-01-14,male,PUNJAB,143001.0,2015-12-02,2615,BB-AMRITSAR-TRILIUM MALL,11,12320,NONPROMO,no_promo,1000446515,PATANJALI SPECIAL CHYAWANPRASH 500g,130.0,BBProfitClub,1
4587,BBID_20485469,1953-09-07,male,MADHYA PRADESH,452001.0,2016-02-01,2655,BB-INDORE-MALHAR MEGA MALL,2,56134,NONPROMO,no_promo,108100331,BOTTLE GOURD LONG,9.24,BBProfitClub,1
4588,BBID_20485471,1985-06-08,male,MADHYA PRADESH,452010.0,2016-12-04,2906,BB-INDORE-TREASURE ISLAND,7,41827,NONPROMO,no_promo,1000530907004,"PBJK-3161-HC5-A-RF-FS-KK, 5-6, NAVY",1099.0,BBProfitClub,2
4589,BBID_20485481,1967-02-04,male,PUNJAB,143001.0,2016-05-01,2615,BB-AMRITSAR-TRILIUM MALL,13,32121,0001128708,NZ 20.0 %OFF Whole Spices,108001107,GH DAILY WHO SPICE TAMARIND 200g,72.8,BBProfitClub,1
4590,BBID_20485482,1990-02-21,male,PUNJAB,143001.0,2016-04-14,2615,BB-AMRITSAR-TRILIUM MALL,12,30662,NONPROMO,no_promo,300840018,Fiber bag 45 GSM 20x25,7.0,"BBProfitClub,Payback",1
4591,BBID_20485490,1970-11-21,female,PUNJAB,143001.0,2016-09-27,2615,BB-AMRITSAR-TRILIUM MALL,8,49322,NONPROMO,no_promo,108100267,WATERMELON KIRAN,128.63,BBProfitClub,2
4592,BBID_20485499,1985-12-11,male,MADHYA PRADESH,452001.0,2017-04-25,2655,BB-INDORE-MALHAR MEGA MALL,4,49111,NONPROMO,no_promo,1000663686,CHEFS BASKET NOODLES MNCHRN&MANCHOW 460g,149.0,"BBProfitClub,Payback",2
4593,BBID_20485500,1954-09-11,female,MADHYA PRADESH,452010.0,2015-12-04,2655,BB-INDORE-MALHAR MEGA MALL,2,35249,NONPROMO,no_promo,300672458,EKTAA URAD WHOLE 500g,68.0,BBProfitClub,1
4594,BBID_20485501,1985-09-17,female,MADHYA PRADESH,452001.0,2016-11-06,2906,BB-INDORE-TREASURE ISLAND,8,25178,NONPROMO,no_promo,1000015056,Brio Super 100 Cloth dryers,1350.0,BBProfitClub,2
4595,BBID_20485513,1977-02-15,male,PUNJAB,143001.0,2016-05-28,2615,BB-AMRITSAR-TRILIUM MALL,9,35757,0001131935,HO 399.0 FLAT Other Childrens Stationery,1000199406,LUDO GAME TABLE FOR KIDS - DORAEMON,373.78,BBProfitClub,1
4596,BBID_20485517,1979-07-01,male,CHHATTISGARH,492010.0,2016-02-06,2655,BB-INDORE-MALHAR MEGA MALL,8,29076,NONPROMO,no_promo,300846244,UTSAV PAPAD CHANA GARLIC PP 400g,0.0,BBProfitClub,1
4597,BBID_20485523,1965-09-21,female,PUNJAB,143001.0,2017-04-02,2615,BB-AMRITSAR-TRILIUM MALL,5,47981,0001262222,AZ SHOP 750 GET 250 RS OFF CMS APRIL,108100382,TOMATO LOOSE,22.87,BBProfitClub,2
4598,BBID_20485530,1971-07-13,male,MADHYA PRADESH,452010.0,2016-11-12,2655,BB-INDORE-MALHAR MEGA MALL,6,90147,NONPROMO,no_promo,300980142,CYCLE AGARBATHI LIA JAS BX 170g,70.0,BBProfitClub,2
4599,BBID_20485540,1985-07-26,female,PUNJAB,143001.0,2016-01-31,2615,BB-AMRITSAR-TRILIUM MALL,10,19175,NONPROMO,no_promo,300467465,VLCC HONEY MOISTURISER 100m,255.0,BBProfitClub,1
4600,BBID_20485540,1985-07-26,female,PUNJAB,143001.0,2016-04-03,2615,BB-AMRITSAR-TRILIUM MALL,13,27761,0001118353,NZ 15.0 %OFF Staples,300290033,GOLDIEE POW SPICE CORIANDER 200g,46.95,"BBProfitClub,Payback",1
4601,BBID_20485550,1976-12-10,male,TAMILNADU,625016.0,2016-08-02,4986,BB-MADURAI-KOCHADAI VILLAGE,11,7356,NONPROMO,no_promo,300785147,BB-CB-16X20X168SWG-Suitable for ROI New,2.0,BBProfitClub,4
4602,BBID_20485560,1971-06-28,male,PUNJAB,143001.0,2017-01-07,2615,BB-AMRITSAR-TRILIUM MALL,11,84613,NONPROMO,no_promo,1000035373,AMUL MILK MOTI TONED MILK PP 500ml,25.0,BBProfitClub,2
4603,BBID_20485571,1957-04-12,male,MADHYA PRADESH,452010.0,2016-12-09,2655,BB-INDORE-MALHAR MEGA MALL,4,10941,NONPROMO,no_promo,108000614,GH CHAWLI WHITE LOBHIA 500g,43.0,BBProfitClub,2
4604,BBID_20485572,1990-12-23,male,PUNJAB,143001.0,2016-03-22,2615,BB-AMRITSAR-TRILIUM MALL,3,30429,5093,Ex930,300033493,DETTOL SOAP ORIGINAL 3*125g,889.82,"BBProfitClub,Payback",1
4605,BBID_20485576,1970-11-24,female,PUNJAB,143001.0,2017-02-26,2615,BB-AMRITSAR-TRILIUM MALL,9,90318,NONPROMO,no_promo,108003448,AASHIRVAAD WHOLE WHEAT ATTA PP 10Kg,329.0,BBProfitClub,2
4606,BBID_20485592,1973-09-29,male,PUNJAB,141001.0,2017-01-26,3692,BB-LUDHIANA-FEROZEPUR-MF,2,68418,NONPROMO,no_promo,1000206088,SUNFEAST MOMS MAGIC CASHW&ALMD 2*200g OP,58.0,BBProfitClub,2
4607,BBID_20485631,1974-07-01,male,MADHYA PRADESH,456010.0,2015-09-13,2655,BB-INDORE-MALHAR MEGA MALL,14,4155,0000869415,NMP 5% OFF CONCEPT DISCOUNT 4807,108020527,BRITANNIA BISC MARIE PP 43g,4.75,BBProfitClub,1
4608,BBID_20485638,1981-05-09,female,MADHYA PRADESH,452001.0,2016-12-02,2906,BB-INDORE-TREASURE ISLAND,9,39341,0001219538,AZ TS1500 GET 300 RS OFF REG BB SHIRT 2,300954061,DJ&C-SOCKS-ANKLE-STRIPPER-PO2,82.47,BBProfitClub,2
4609,BBID_20485648,1982-03-30,male,MADHYA PRADESH,999999.0,2017-04-02,2655,BB-INDORE-MALHAR MEGA MALL,4,42509,NONPROMO,no_promo,1000584146,HERSHEYS DES TOP MILK BOOSTER BT 475g,225.0,BBProfitClub,2
4610,BBID_20485670,1970-01-20,female,MADHYA PRADESH,452001.0,2016-01-17,2655,BB-INDORE-MALHAR MEGA MALL,9,24601,NONPROMO,no_promo,108100325,BEANS FRENCH FLAT,17.1,BBProfitClub,1
4611,BBID_20485671,1970-01-20,female,MADHYA PRADESH,452001.0,2016-03-13,2655,BB-INDORE-MALHAR MEGA MALL,2,69989,NONPROMO,no_promo,108100290,CAPSICUM GREEN,4.81,"BBProfitClub,Payback",1
4612,BBID_20485673,1990-07-21,male,PUNJAB,141001.0,2015-12-13,3692,BB-LUDHIANA-FEROZEPUR-MF,4,9668,NONPROMO,no_promo,300542865,24 LM MOONG DAL CHILKA PP 500g,103.0,BBProfitClub,1
4613,BBID_20485675,1985-01-01,male,MADHYA PRADESH,452010.0,2017-05-01,2655,BB-INDORE-MALHAR MEGA MALL,11,88853,NONPROMO,no_promo,1000601090,WOOSH DET BAR 4*200g OP,40.0,BBProfitClub,2
4614,BBID_20485677,1972-07-02,male,PUNJAB,141001.0,2015-12-16,3692,BB-LUDHIANA-FEROZEPUR-MF,3,7941,NONPROMO,no_promo,300012392,LIZOL FLOOR CLNR FLORAL 500m,63.0,"BBProfitClub,Payback",1
4615,BBID_20485700,1980-01-05,no_gender,MADHYA PRADESH,452001.0,2016-09-11,2655,BB-INDORE-MALHAR MEGA MALL,6,79145,NONPROMO,no_promo,1000010405,SOO FRESH MUFFIN CHOCOLATE 6P,70.0,BBProfitClub,2
4616,BBID_20485712,1956-09-11,female,MADHYA PRADESH,452018.0,2016-03-07,2655,BB-INDORE-MALHAR MEGA MALL,11,31681,NONPROMO,no_promo,300412431,BRITANNIA BISC NUTRICHOICE 5 GRAIN 100g,100.0,"BBProfitClub,Payback",1
4617,BBID_20485719,1979-03-24,male,MADHYA PRADESH,452001.0,2017-02-19,2906,BB-INDORE-TREASURE ISLAND,5,50699,NONPROMO,no_promo,300977981,BRITANNIA BISC GOODAY CASHEW 3*200g OP,90.0,BBProfitClub,2
4618,BBID_20485731,1970-02-01,male,PUNJAB,143001.0,2016-11-20,2615,BB-AMRITSAR-TRILIUM MALL,12,66932,NONPROMO,no_promo,108000707,TUR DAL PREM LOOSE,129.0,BBProfitClub,2
4619,BBID_20485759,1955-04-22,male,MADHYA PRADESH,452001.0,2017-02-20,2655,BB-INDORE-MALHAR MEGA MALL,12,70187,0001242669,IZ 15 %DIS REG Toilet Freshers,300306144,ODONIL TLT FRSH ORCHID DEW 50g,34.0,BBProfitClub,2
4620,BBID_20485771,1938-01-19,male,MADHYA PRADESH,452008.0,2016-12-18,2655,BB-INDORE-MALHAR MEGA MALL,4,13180,NONPROMO,no_promo,108100362,ONION LOOSE,4.9,BBProfitClub,2
4621,BBID_20485771,1938-01-19,male,MADHYA PRADESH,452008.0,2017-04-01,2655,BB-INDORE-MALHAR MEGA MALL,2,98323,NONPROMO,no_promo,300956483,OREO CRM BIS CHOCOLATE CREM PP 150g,35.0,"BBProfitClub,Payback",2
4622,BBID_20485790,1975-11-23,female,PUNJAB,143001.0,2017-03-11,2615,BB-AMRITSAR-TRILIUM MALL,12,84483,NONPROMO,no_promo,300840018,Fiber bag 45 GSM 20x25,7.0,BBProfitClub,2
4623,BBID_20485790,1975-11-23,female,PUNJAB,143001.0,2017-01-04,2615,BB-AMRITSAR-TRILIUM MALL,11,83959,0001231654,IZ 6% DISC WED FOOD EXC,1000152832,DNU,47.0,BBProfitClub,2
4624,BBID_20485832,1961-05-07,male,PUNJAB,143001.0,2015-09-11,2615,BB-AMRITSAR-TRILIUM MALL,11,521,0001001015,IN 40% OFF MENS FASHION 2615,1000136935001,"DJSH-4151-LIN-SHK1-B-FS-SF-SL,S,WHITE",689.4,"BBProfitClub,Payback",1
4625,BBID_20485840,1983-04-13,female,TAMILNADU,625018.0,2016-08-14,4986,BB-MADURAI-KOCHADAI VILLAGE,10,53855,0001165088,HO 100 RS OFF BABY DIAPERS REG AZ EX,301015191,HUGGIES BABY PANTS WONDER LARGE 38P,430.0,BBProfitClub,4
4626,BBID_20485845,1972-07-07,male,MADHYA PRADESH,452009.0,2016-05-22,2906,BB-INDORE-TREASURE ISLAND,10,2729,NONPROMO,no_promo,300644612,REAL THAI RICE STICK PAD THAI NDL 375G,175.0,BBProfitClub,1
4627,BBID_20485858,1969-04-01,male,MADHYA PRADESH,452001.0,2017-03-05,2655,BB-INDORE-MALHAR MEGA MALL,2,89564,NONPROMO,no_promo,108100306,CORIANDER,5.94,"BBProfitClub,Payback",2
4628,BBID_20485861,1987-12-28,female,MADHYA PRADESH,452001.0,2016-09-09,2906,BB-INDORE-TREASURE ISLAND,4,18916,NONPROMO,no_promo,108030063,PARLE BIS GLUCOSE 800g,55.0,"BBProfitClub,Payback",2
4629,BBID_20485865,1971-06-21,female,MADHYA PRADESH,452001.0,2016-03-26,2655,BB-INDORE-MALHAR MEGA MALL,8,38256,NONPROMO,no_promo,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6.0,BBProfitClub,1
4630,BBID_20485871,1962-11-18,male,MADHYA PRADESH,452010.0,2017-03-19,2906,BB-INDORE-TREASURE ISLAND,6,51897,NONPROMO,no_promo,1000005980,SOFRSH VD BREAD WHITE 400g,22.0,BBProfitClub,2
4631,BBID_20485879,1971-11-08,male,PUNJAB,143001.0,2016-05-08,2615,BB-AMRITSAR-TRILIUM MALL,13,33525,NONPROMO,no_promo,300079767,VIM UTENSL BAR 200g,34.0,BBProfitClub,1
4632,BBID_20485881,1970-01-01,female,PUNJAB,151001.0,2016-09-08,3692,BB-LUDHIANA-FEROZEPUR-MF,3,49377,0001178354,HO 10 % OFF TOOTHPASTE REG AZ EX,108008225,COLGATE TPASTE CDC 300G,1170.0,BBProfitClub,2
4633,BBID_20485892,1985-10-15,male,PUNJAB,143505.0,2016-10-23,2615,BB-AMRITSAR-TRILIUM MALL,11,68738,NONPROMO,no_promo,1000170737,GH CALIFORNIA WALNUT WHOLE PP 500g,350.0,BBProfitClub,2
4634,BBID_20485896,1973-03-27,male,MADHYA PRADESH,452001.0,2016-09-25,2655,BB-INDORE-MALHAR MEGA MALL,1,3197,NONPROMO,no_promo,300776410,BB-CB-20X25X208SWG NEW,5.0,BBProfitClub,2
4635,BBID_20485902,1973-07-27,male,MADHYA PRADESH,452001.0,2016-12-12,2655,BB-INDORE-MALHAR MEGA MALL,8,64454,NONPROMO,no_promo,108025237,HORLICKS HEALTHDRINK STD JAR 200G,104.0,BBProfitClub,2
4636,BBID_20485917,1993-12-31,female,MADHYA PRADESH,452001.0,2015-12-26,2655,BB-INDORE-MALHAR MEGA MALL,4,21725,NONPROMO,no_promo,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6.0,BBProfitClub,1
4637,BBID_20485925,1977-10-01,female,MADHYA PRADESH,452010.0,2017-01-03,2655,BB-INDORE-MALHAR MEGA MALL,2,68033,NONPROMO,no_promo,108001180,GH WHO SPICE MUSTARD BIG 200g,26.0,"BBProfitClub,Payback",2
4638,BBID_20485926,1966-07-12,male,MADHYA PRADESH,452008.0,2016-09-20,2655,BB-INDORE-MALHAR MEGA MALL,2,35357,NONPROMO,no_promo,108100333,FB VG GOURD POINTED PARWAL,16.52,BBProfitClub,2
4639,BBID_20485933,1989-03-24,male,PUNJAB,141003.0,2016-10-11,3692,BB-LUDHIANA-FEROZEPUR-MF,11,56656,0001191669,IZ 90 RS OFF REG SANITARY PADS AZ EX,1000542693,SOFY SAN PAD ANTI BACTERA XL 54P OP,309.0,BBProfitClub,2
4640,BBID_20485957,1962-05-07,male,MADHYA PRADESH,452001.0,2016-08-17,2655,BB-INDORE-MALHAR MEGA MALL,3,31515,NONPROMO,no_promo,1000492230,ODONIL AIR FRES ASTD GEL 2+1 75g OP,160.0,BBProfitClub,1
4641,BBID_20485965,1992-10-22,male,MADHYA PRADESH,451224.0,2016-11-19,2655,BB-INDORE-MALHAR MEGA MALL,21,2441,0001210497,NZ 50 FLAT WEK SNACKS,300711759,LK VEG PIZZA,50.0,BBProfitClub,2
4642,BBID_20485968,1988-03-13,male,PUNJAB,143001.0,2016-09-12,2615,BB-AMRITSAR-TRILIUM MALL,8,47465,0001176435,HO 159 FLAT Fridge Bottles REG EX(EZ,1000187044,Aqua PET Bottle Set of 6 White,318.0,BBProfitClub,2
4643,BBID_20485968,1988-03-13,male,PUNJAB,143001.0,2016-09-12,2615,BB-AMRITSAR-TRILIUM MALL,8,47465,NONPROMO,no_promo,300686292,RED BULL ENERGY DRINK 350m,420.0,BBProfitClub,2
4644,BBID_20485971,1976-01-27,female,PUNJAB,142026.0,2016-12-30,3692,BB-LUDHIANA-FEROZEPUR-MF,3,70229,0001226175,AZ 5% DISC MINIMUM NEW INDIA SALE ASSORT,1000203496,CADBURY CHOCO PERK DOUBLE 28g 17,19.0,BBProfitClub,2
4645,BBID_20485994,1970-06-11,male,MADHYA PRADESH,452003.0,2016-11-09,2906,BB-INDORE-TREASURE ISLAND,10,32843,NONPROMO,no_promo,108100344,FB VG MOGRI SOGRI,12.56,BBProfitClub,2
4646,BBID_20486021,1975-06-15,female,TAMILNADU,625016.0,2016-08-07,4986,BB-MADURAI-KOCHADAI VILLAGE,16,43795,NONPROMO,no_promo,300659100,DHEEPAM OTH CM LAMP OIL BT 500ml,73.0,BBProfitClub,4
4647,BBID_20486031,1975-02-22,male,no_state,410507.0,2017-05-24,2906,BB-INDORE-TREASURE ISLAND,2,52400,NONPROMO,no_promo,108024662,GURUJI SYRUP ROSE SYRUP 700M,68.31,BBProfitClub,2
4648,BBID_20486038,1972-12-23,male,MADHYA PRADESH,-1.0,2015-08-08,2655,BB-INDORE-MALHAR MEGA MALL,2,451,NONPROMO,no_promo,300710332,SENSODYNE TPASTE FRESH GEL 70g,100.0,BBProfitClub,1
4649,BBID_20486067,1979-06-07,male,MADHYA PRADESH,452001.0,2016-09-30,2655,BB-INDORE-MALHAR MEGA MALL,12,54388,NONPROMO,no_promo,108100145,BANANA ROBUSTA RAW,40.04,BBProfitClub,2
4650,BBID_20486070,1970-07-14,male,MADHYA PRADESH,452001.0,2017-06-05,2906,BB-INDORE-TREASURE ISLAND,7,68426,NONPROMO,no_promo,300070102,LADYFINGER LOOSE,20.36,"BBProfitClub,Payback",2
4651,BBID_20486070,1970-07-14,male,MADHYA PRADESH,452001.0,2017-06-05,2906,BB-INDORE-TREASURE ISLAND,7,68426,NONPROMO,no_promo,1000269684,BRITANNIA CRM BISC JIM JAM 4+1 100g OP,80.0,"BBProfitClub,Payback",2
4652,BBID_20486096,1985-05-31,male,MADHYA PRADESH,452001.0,2017-04-02,2906,BB-INDORE-TREASURE ISLAND,5,57090,NONPROMO,no_promo,108100165,GRAPES BLACK ROUND,52.32,"BBProfitClub,Payback",2
4653,BBID_20486099,1953-09-30,male,PUNJAB,143001.0,2017-05-03,2615,BB-AMRITSAR-TRILIUM MALL,14,67028,0001268186,AZ 10% OFF SUPER SAVING CARD ASSORTED,300111516,POTATO SUGARFREE PKD,5.76,BBProfitClub,2
4654,BBID_20486159,1965-07-06,male,PUNJAB,143001.0,2016-04-04,2615,BB-AMRITSAR-TRILIUM MALL,4,36202,NONPROMO,no_promo,108021490,CHINGS SAUCE GREEN CHILLY 190G,36.0,BBProfitClub,1
4655,BBID_20486171,1951-05-02,male,MADHYA PRADESH,452010.0,2017-01-25,2655,BB-INDORE-MALHAR MEGA MALL,13,55257,0001239416,BDIZ 20 %DIS BDJ Cheese,1000018765,GO CHEESE SPREAD OLIVE&HERBS PP 200g,63.2,BBProfitClub,2
4656,BBID_20486173,1952-01-14,male,MADHYA PRADESH,452018.0,2015-11-04,2655,BB-INDORE-MALHAR MEGA MALL,11,13468,0001044309,WCA BXGY FREE FROZEN PEAS PROCESS FB VX,1000214458,VEG AFFAIRE FROZEN SWEETCORN KERNEL 200g,0.0,BBProfitClub,1
4657,BBID_20486180,1982-08-01,male,PUNJAB,143115.0,2016-10-16,2615,BB-AMRITSAR-TRILIUM MALL,15,33630,0001191819,"IN 1@40,2@140 RS OFF REG Ctc Tea",108032048,RED LABEL CTC TEA PP 1kg,2800.0,BBProfitClub,2
4658,BBID_20486204,1978-10-15,male,PUNJAB,141001.0,2016-01-16,3692,BB-LUDHIANA-FEROZEPUR-MF,8,9835,0001077066,NZ 5% OFF STAPLES ASSORTED,108040048,CATCH POW SPICE CORIANDER PP 100g,31.35,BBProfitClub,1
